INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162063480,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,A7,9,,08/08/2016 12:24:00 AM,0,2016,8,Monday,Part One,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)"
I162053591,00724,Auto Theft,AUTO THEFT,B3,468,,07/06/2016 01:28:00 AM,1,2016,7,Wednesday,Part One,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I162003605,01402,Vandalism,VANDALISM,D14,796,,01/14/2016 12:52:00 AM,0,2016,1,Thursday,Part Two,HARVARD AVE,42.35085371,-71.13125747,"(42.35085371, -71.13125747)"
I162041717,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,516,,05/28/2016 04:24:00 AM,4,2016,5,Saturday,Part One,TRUMAN PKWY,42.25194322,-71.11925138,"(42.25194322, -71.11925138)"
I162027612,00301,Robbery,ROBBERY - STREET,A15,900,,04/09/2016 09:33:00 PM,21,2016,4,Saturday,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)"
I162056391,01402,Vandalism,VANDALISM,E18,957,,07/15/2016 05:50:00 PM,17,2016,7,Friday,Part Two,CLIFFMONT ST,42.27668221,-71.12065268,"(42.27668221, -71.12065268)"
I162011693,01402,Vandalism,VANDALISM,B2,292,,02/13/2016 09:06:00 AM,9,2016,2,Saturday,Part Two,NORFOLK ST,42.32872796,-71.09108826,"(42.32872796, -71.09108826)"
I162007154,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,457,,01/27/2016 11:22:00 AM,11,2016,1,Wednesday,Part Two,BRADSHAW ST,42.29849666,-71.08376415,"(42.29849666, -71.08376415)"
I162022141,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,565,,03/22/2016 01:12:00 AM,1,2016,3,Tuesday,Part Two,SANDPIPER LN,42.29190169,-71.09336352,"(42.29190169, -71.09336352)"
I162058173,01402,Vandalism,VANDALISM,D4,128,,07/20/2016 08:30:00 PM,20,2016,7,Wednesday,Part Two,COLUMBUS AVE,42.3483427,-71.0722253,"(42.3483427, -71.0722253)"
I162038765,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,639,,05/18/2016 11:37:00 AM,11,2016,5,Wednesday,Part Two,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.31624019, -71.11267011)"
I162041165,01703,Indecent Assault,INDECENT EXPOSURE / LEWD AND LASCIVIOUS,B2,179,,05/26/2016 11:10:00 AM,11,2016,5,Thursday,Part Two,ISLAND ST,42.33130578,-71.07194742,"(42.33130578, -71.07194742)"
I162059882,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,222,,07/25/2016 05:00:00 PM,17,2016,7,Monday,Part One,E THIRD ST,42.33651362,-71.03462373,"(42.33651362, -71.03462373)"
I162017335,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,E5,550,,03/05/2016 01:11:00 AM,1,2016,3,Saturday,Part One,WASHINGTON ST,42.27581799,-71.13991259,"(42.27581799, -71.13991259)"
I162077526,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,474,,09/22/2016 10:45:00 AM,10,2016,9,Thursday,Other,CUMMINS HWY,42.2711941,-71.10398639,"(42.2711941, -71.10398639)"
I162076785,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,814,,09/19/2016 11:19:00 PM,23,2016,9,Monday,Part Two,RENA ST,42.36120606,-71.12909626,"(42.36120606, -71.12909626)"
I162010379,01415,Vandalism,GRAFFITI,E18,520,,02/08/2016 12:21:00 AM,0,2016,2,Monday,Part Two,HYDE PARK AVE,42.25843909,-71.12348834,"(42.25843909, -71.12348834)"
I162060585,01402,Vandalism,VANDALISM,D4,597,,07/26/2016 07:26:00 AM,7,2016,7,Tuesday,Part Two,TREMONT ST,42.33871587,-71.08152167,"(42.33871587, -71.08152167)"
I162008893,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,784,,01/30/2016 04:00:00 PM,16,2016,1,Saturday,Part Two,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.3499624, -71.14762531)"
I162029418,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,12,,04/16/2016 01:11:00 AM,1,2016,4,Saturday,Part Two,BENNINGTON ST,42.38630618,-71.00772965,"(42.38630618, -71.00772965)"
I162037372,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,397,,05/13/2016 02:27:00 PM,14,2016,5,Friday,Part One,LITHGOW ST,42.29037227,-71.06845477,"(42.29037227, -71.06845477)"
I162019938,01402,Vandalism,VANDALISM,D4,134,,03/14/2016 01:27:00 PM,13,2016,3,Monday,Part Two,ARLINGTON ST,42.35248907,-71.07099135,"(42.35248907, -71.07099135)"
I162009215,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,418,,02/03/2016 02:48:00 PM,14,2016,2,Wednesday,Part One,MAXWELL ST,42.28161533,-71.08086179,"(42.28161533, -71.08086179)"
I162061128,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,795,,07/30/2016 08:30:00 PM,20,2016,7,Saturday,Part One,ALLSTON ST,42.35211146,-71.13531147,"(42.35211146, -71.13531147)"
I162054118,00724,Auto Theft,AUTO THEFT,B2,184,,07/07/2016 06:51:00 PM,18,2016,7,Thursday,Part One,HILLSBORO ST,42.31998243,-71.06704377,"(42.31998243, -71.06704377)"
I162050348,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,456,,06/24/2016 07:00:00 AM,7,2016,6,Friday,Part One,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I162008733,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,311,,02/01/2016 08:21:00 PM,20,2016,2,Monday,Part Two,WARREN ST,42.3169665,-71.08254058,"(42.3169665, -71.08254058)"
I162003111,01402,Vandalism,VANDALISM,A7,28,,01/11/2016 09:00:00 PM,21,2016,1,Monday,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I162068994,01402,Vandalism,VANDALISM,A1,84,,08/13/2016 06:00:00 PM,18,2016,8,Saturday,Part Two,HANOVER ST,42.36363208,-71.05464408,"(42.36363208, -71.05464408)"
I162079425,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,572,,09/28/2016 11:18:00 AM,11,2016,9,Wednesday,Part Two,COLUMBUS AVE,42.31544795,-71.09817611,"(42.31544795, -71.09817611)"
I162068777,01402,Vandalism,VANDALISM,B3,425,,08/23/2016 06:00:00 PM,18,2016,8,Tuesday,Part Two,FAUNCE RD,42.27160603,-71.09045552,"(42.27160603, -71.09045552)"
I162027326,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,482,,04/08/2016 07:30:00 PM,19,2016,4,Friday,Part Two,TESLA ST,42.2661068,-71.09656048,"(42.2661068, -71.09656048)"
I162050324,01402,Vandalism,VANDALISM,A1,62,,06/24/2016 06:51:00 PM,18,2016,6,Friday,Part Two,EMERSON PL,42.36445569,-71.06845778,"(42.36445569, -71.06845778)"
I162053337,01402,Vandalism,VANDALISM,D4,,,07/05/2016 12:00:00 AM,0,2016,7,Tuesday,Part Two,,,,"(0E-8, 0E-8)"
I162068758,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,272,,08/24/2016 03:26:00 PM,15,2016,8,Wednesday,Part Two,E LENOX ST,42.33437384,-71.07793188,"(42.33437384, -71.07793188)"
I162003445,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,141,,01/13/2016 12:34:00 PM,12,2016,1,Wednesday,Part One,COMMONWEALTH AVE,42.34945353,-71.08644334,"(42.34945353, -71.08644334)"
I162019037,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,172,,03/11/2016 10:53:00 AM,10,2016,3,Friday,Part Two,ALBANY ST,42.33520569,-71.07110315,"(42.33520569, -71.07110315)"
I162012433,00724,Auto Theft,AUTO THEFT,D4,168,,02/16/2016 10:45:00 AM,10,2016,2,Tuesday,Part One,SHAWMUT AVE,42.33965205,-71.07455503,"(42.33965205, -71.07455503)"
I162046599,00560,Other Burglary,BURGLARY - OTHER - FORCE,C11,823,,06/11/2016 09:00:00 AM,9,2016,6,Saturday,Part One,CUSHING AVE,42.31290014,-71.06131063,"(42.31290014, -71.06131063)"
I162021067,00724,Auto Theft,AUTO THEFT,C11,241,,03/17/2016 11:30:00 PM,23,2016,3,Thursday,Part One,SUMNER ST,42.31619849,-71.06264212,"(42.31619849, -71.06264212)"
I162031755,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,285,,04/24/2016 10:46:00 AM,10,2016,4,Sunday,Part One,HAMMOND ST,42.33595449,-71.08301373,"(42.33595449, -71.08301373)"
I162034781,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,470,,05/05/2016 02:38:00 AM,2,2016,5,Thursday,Part One,ALABAMA ST,42.27816984,-71.09990912,"(42.27816984, -71.09990912)"
I162000190,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,268,,01/01/2016 12:57:00 PM,12,2016,1,Friday,Part One,AMBROSE ST,42.32995779,-71.07802711,"(42.32995779, -71.07802711)"
I162058069,01402,Vandalism,VANDALISM,D14,808,,07/20/2016 08:30:00 PM,20,2016,7,Wednesday,Part Two,LITCHFIELD ST,42.35845858,-71.14155211,"(42.35845858, -71.14155211)"
I162029726,01402,Vandalism,VANDALISM,B3,457,,04/17/2016 02:00:00 AM,2,2016,4,Sunday,Part Two,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I162030522,01402,Vandalism,VANDALISM,C11,335,,04/20/2016 02:54:00 AM,2,2016,4,Wednesday,Part Two,COLEMAN ST,42.30776342,-71.06683062,"(42.30776342, -71.06683062)"
I162029816,00801,Simple Assault,ASSAULT - SIMPLE,B2,300,,04/17/2016 03:10:00 PM,15,2016,4,Sunday,Part Two,THORNTON ST,42.32337421,-71.09103005,"(42.32337421, -71.09103005)"
I162050645,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,184,,06/25/2016 11:18:00 PM,23,2016,6,Saturday,Part One,GROOM ST,42.32019753,-71.06641761,"(42.32019753, -71.06641761)"
I162077948,00301,Robbery,ROBBERY - STREET,,,,09/23/2016 03:22:00 PM,15,2016,9,Friday,Part One,,42.34709717,-71.07630121,"(42.34709717, -71.07630121)"
I162038341,01402,Vandalism,VANDALISM,C6,201,,05/16/2016 09:49:00 PM,21,2016,5,Monday,Part Two,C ST,42.34039076,-71.05168188,"(42.34039076, -71.05168188)"
I162000012,00801,Simple Assault,ASSAULT - SIMPLE,C6,186,,01/01/2016 12:09:00 AM,0,2016,1,Friday,Part Two,BOSTON ST,42.32692112,-71.05841861,"(42.32692112, -71.05841861)"
I162055809,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,444,,07/13/2016 06:00:00 AM,6,2016,7,Wednesday,Part One,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I162004197,00801,Simple Assault,ASSAULT - SIMPLE,D14,815,,01/16/2016 01:00:00 AM,1,2016,1,Saturday,Part Two,EASTON ST,42.3594009,-71.13158255,"(42.3594009, -71.13158255)"
I162050927,00560,Other Burglary,BURGLARY - OTHER - FORCE,B3,471,,06/27/2016 02:36:00 AM,2,2016,6,Monday,Part One,ALABAMA ST,42.27639356,-71.10175026,"(42.27639356, -71.10175026)"
I162012572,00301,Robbery,ROBBERY - STREET,D4,903,,02/16/2016 09:48:00 PM,21,2016,2,Tuesday,Part One,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
I162069152,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,119,,08/25/2016 08:24:00 PM,20,2016,8,Thursday,Part One,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I162050431,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,136,,06/25/2016 03:02:00 AM,3,2016,6,Saturday,Part One,EXETER ST,42.35167476,-71.08056763,"(42.35167476, -71.08056763)"
I162010548,01703,Indecent Assault,INDECENT EXPOSURE / LEWD AND LASCIVIOUS,E13,645,,02/08/2016 06:19:00 PM,18,2016,2,Monday,Part Two,CENTRE ST,42.31127465,-71.11448366,"(42.31127465, -71.11448366)"
I162044669,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,161,,06/06/2016 09:44:00 PM,21,2016,6,Monday,Part Two,PAUL PL,42.34667542,-71.06695768,"(42.34667542, -71.06695768)"
I162072055,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,334,,09/04/2016 02:40:00 AM,2,2016,9,Sunday,Part Two,HOWE TER,42.31050632,-71.06505939,"(42.31050632, -71.06505939)"
I162020306,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,351,,03/15/2016 06:25:00 PM,18,2016,3,Tuesday,Part Two,DORCHESTER AVE,42.29977582,-71.06029763,"(42.29977582, -71.06029763)"
I162068892,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,340,,08/24/2016 10:44:00 PM,22,2016,8,Wednesday,Part Two,DRAPER ST,42.30540715,-71.06547135,"(42.30540715, -71.06547135)"
I162061023,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,455,,07/30/2016 07:23:00 PM,19,2016,7,Saturday,Part Two,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I162029906,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,637,,04/17/2016 02:30:00 PM,14,2016,4,Sunday,Part One,CLIVE ST,42.31714715,-71.10815326,"(42.31714715, -71.10815326)"
I162008239,00724,Auto Theft,AUTO THEFT,E13,303,,01/31/2016 06:20:00 AM,6,2016,1,Sunday,Part One,ATHERTON ST,42.31875855,-71.10212209,"(42.31875855, -71.10212209)"
I162010996,00301,Robbery,ROBBERY - STREET,B2,328,,02/10/2016 04:15:00 PM,16,2016,2,Wednesday,Part One,COLUMBIA RD,42.30876959,-71.07460717,"(42.30876959, -71.07460717)"
I162060343,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,283,,07/28/2016 01:31:00 PM,13,2016,7,Thursday,Part Two,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
I162076341,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,426,,09/17/2016 11:17:00 AM,11,2016,9,Saturday,Part One,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I162066323,01402,Vandalism,VANDALISM,C11,240,,08/16/2016 08:41:00 PM,20,2016,8,Tuesday,Part Two,COLUMBIA RD,42.31959298,-71.062607,"(42.31959298, -71.062607)"
I162038643,01402,Vandalism,VANDALISM,B2,180,,05/17/2016 10:39:00 PM,22,2016,5,Tuesday,Part Two,HAMPDEN ST,42.32801728,-71.07511595,"(42.32801728, -71.07511595)"
I162022562,00724,Auto Theft,AUTO THEFT,E18,539,,03/22/2016 07:30:00 PM,19,2016,3,Tuesday,Part One,THOMPSON ST,42.25316873,-71.13277125,"(42.25316873, -71.13277125)"
I162001496,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D14,800,,01/06/2016 01:29:00 PM,13,2016,1,Wednesday,Part One,BRIGHTON AVE,42.35272466,-71.12927406,"(42.35272466, -71.12927406)"
I162059025,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,639,,07/24/2016 11:39:00 AM,11,2016,7,Sunday,Part Two,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.31624019, -71.11267011)"
I162007686,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,558,,01/27/2016 10:30:00 AM,10,2016,1,Wednesday,Part Two,CUMMINS HWY,42.28342716,-71.12422635,"(42.28342716, -71.12422635)"
I162009011,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A15,45,,02/02/2016 07:10:00 PM,19,2016,2,Tuesday,Part Two,ALLSTON ST,42.38131211,-71.06284645,"(42.38131211, -71.06284645)"
I162015344,01402,Vandalism,VANDALISM,C11,332,,02/26/2016 07:37:00 PM,19,2016,2,Friday,Part Two,GLENDALE ST,42.3127556,-71.06794477,"(42.3127556, -71.06794477)"
I162009094,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,190,,02/03/2016 02:37:00 AM,2,2016,2,Wednesday,Part Two,OLD COLONY AVE,42.32335251,-71.05241954,"(42.32335251, -71.05241954)"
I162024810,00301,Robbery,ROBBERY - STREET,C11,356,,03/31/2016 11:00:00 AM,11,2016,3,Thursday,Part One,CHARLES ST,42.30014431,-71.06337934,"(42.30014431, -71.06337934)"
I162053598,00301,Robbery,ROBBERY - STREET,D4,271,,07/06/2016 01:25:00 AM,1,2016,7,Wednesday,Part One,WASHINGTON ST,42.33621941,-71.07733761,"(42.33621941, -71.07733761)"
I162042896,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,630,,06/01/2016 12:38:00 AM,0,2016,6,Wednesday,Part One,PARK DR,42.34724873,-71.10540735,"(42.34724873, -71.10540735)"
I162041771,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,362,,05/28/2016 10:21:00 AM,10,2016,5,Saturday,Part Two,WASHINGTON ST,42.29182298,-71.07173417,"(42.29182298, -71.07173417)"
I162072273,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,75,,09/05/2016 02:10:00 AM,2,2016,9,Monday,Part One,CAUSEWAY ST,42.3649755,-71.062044,"(42.3649755, -71.062044)"
I162058354,01402,Vandalism,VANDALISM,E5,822,,07/21/2016 02:00:00 PM,14,2016,7,Thursday,Part Two,WASHINGTON ST,42.26582389,-71.15205431,"(42.26582389, -71.15205431)"
I162066810,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,,,08/18/2016 12:01:00 PM,12,2016,8,Thursday,Part One,,42.28423939,-71.09136394,"(42.28423939, -71.09136394)"
I162026798,01402,Vandalism,VANDALISM,C11,337,,04/06/2016 09:00:00 PM,21,2016,4,Wednesday,Part Two,GENEVA AVE,42.30574716,-71.07779902,"(42.30574716, -71.07779902)"
I162043651,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,352,,06/03/2016 12:26:00 PM,12,2016,6,Friday,Part Two,ARCADIA PARK,42.30108354,-71.06302178,"(42.30108354, -71.06302178)"
I162080187,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,,,09/30/2016 07:14:00 PM,19,2016,9,Friday,Part Two,,,,"(0E-8, 0E-8)"
I162063389,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,123,,08/07/2016 03:33:00 PM,15,2016,8,Sunday,Part One,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256, -71.06348817)"
I162018069,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,439,,03/07/2016 08:07:00 PM,20,2016,3,Monday,Part Two,STRATTON ST,42.28878221,-71.08354299,"(42.28878221, -71.08354299)"
I162031141,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,631,,04/22/2016 07:12:00 AM,7,2016,4,Friday,Part One,COMMONWEALTH AVE,42.3498137,-71.10581404,"(42.3498137, -71.10581404)"
I162059386,01402,Vandalism,VANDALISM,B2,280,,07/23/2016 11:00:00 PM,23,2016,7,Saturday,Part Two,HARRISON AVE,42.33048169,-71.0816673,"(42.33048169, -71.0816673)"
I162076600,01402,Vandalism,VANDALISM,C6,219,,09/16/2016 08:00:00 AM,8,2016,9,Friday,Part Two,E EIGHTH ST,42.33131261,-71.04435361,"(42.33131261, -71.04435361)"
I162006496,01402,Vandalism,VANDALISM,C6,,,01/25/2016 12:51:00 AM,0,2016,1,Monday,Part Two,,,,"(0E-8, 0E-8)"
I162038608,01402,Vandalism,VANDALISM,C6,201,,05/17/2016 07:59:00 PM,19,2016,5,Tuesday,Part Two,C ST,42.34039076,-71.05168188,"(42.34039076, -71.05168188)"
I162061413,00724,Auto Theft,AUTO THEFT,B2,327,,08/01/2016 06:07:00 AM,6,2016,8,Monday,Part One,HARTFORD ST,42.31703701,-71.07303206,"(42.31703701, -71.07303206)"
I162011723,01402,Vandalism,VANDALISM,B3,458,,02/13/2016 01:55:00 PM,13,2016,2,Saturday,Part Two,MICHIGAN AVE,42.30250605,-71.083294,"(42.30250605, -71.083294)"
I162047581,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,450,,06/16/2016 04:02:00 AM,4,2016,6,Thursday,Part One,DUNLAP ST,42.29281079,-71.07327594,"(42.29281079, -71.07327594)"
I162026274,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,547,,04/05/2016 12:31:00 PM,12,2016,4,Tuesday,Part Two,GRASSMERE RD,42.2691301,-71.12885043,"(42.2691301, -71.12885043)"
I162048904,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,64,,06/20/2016 11:45:00 AM,11,2016,6,Monday,Part Two,FRUIT ST,42.36240281,-71.06954652,"(42.36240281, -71.06954652)"
I162057554,00301,Robbery,ROBBERY - STREET,D4,171,,07/19/2016 03:48:00 PM,15,2016,7,Tuesday,Part One,ALBANY ST,42.33361,-71.07337,"(42.33361, -71.07337)"
I162073741,01402,Vandalism,VANDALISM,E18,503,,09/10/2016 08:51:00 AM,8,2016,9,Saturday,Part Two,AMERICAN LEGION HWY,42.28591196,-71.10956984,"(42.28591196, -71.10956984)"
I162067936,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,936,,08/22/2016 04:20:00 AM,4,2016,8,Monday,Part Two,ORTON-MAROTTA WAY,42.33731824,-71.0538321,"(42.33731824, -71.0538321)"
I162002953,01402,Vandalism,VANDALISM,E13,643,,01/11/2016 05:50:00 PM,17,2016,1,Monday,Part Two,CENTRE ST,42.31069447,-71.11468072,"(42.31069447, -71.11468072)"
I162064625,00351,Robbery,ROBBERY - BANK,A7,26,,08/11/2016 03:29:00 PM,15,2016,8,Thursday,Part One,MERIDIAN ST,42.37048009,-71.03896684,"(42.37048009, -71.03896684)"
I162035695,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,130,,05/08/2016 12:19:00 AM,0,2016,5,Sunday,Part Two,EXETER ST,42.34828759,-71.07891773,"(42.34828759, -71.07891773)"
I162012081,01402,Vandalism,VANDALISM,E18,492,,02/15/2016 06:29:00 AM,6,2016,2,Monday,Part Two,SAFFORD ST,42.26615344,-71.11582538,"(42.26615344, -71.11582538)"
I162007488,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,64,,01/28/2016 02:18:00 PM,14,2016,1,Thursday,Part Two,FRUIT ST,42.36240281,-71.06954652,"(42.36240281, -71.06954652)"
I162061634,01402,Vandalism,VANDALISM,E5,679,,08/01/2016 07:02:00 PM,19,2016,8,Monday,Part Two,BELGRADE AVE,42.28631799,-71.13407707,"(42.28631799, -71.13407707)"
I162011492,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,109,,02/12/2016 02:50:00 PM,14,2016,2,Friday,Part Two,FRANKLIN ST,42.35633324,-71.05440282,"(42.35633324, -71.05440282)"
I162024699,01402,Vandalism,VANDALISM,A7,907,,03/30/2016 08:30:00 AM,8,2016,3,Wednesday,Part Two,LONDON ST,42.37018908,-71.04158585,"(42.37018908, -71.04158585)"
I162064130,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,427,,08/09/2016 08:49:00 PM,20,2016,8,Tuesday,Part One,NORFOLK ST,42.27630951,-71.09300257,"(42.27630951, -71.09300257)"
I162051381,00361,Robbery,ROBBERY - OTHER,B3,422,,06/28/2016 07:00:00 PM,19,2016,6,Tuesday,Part One,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I162030954,01402,Vandalism,VANDALISM,A15,900,,04/21/2016 03:14:00 PM,15,2016,4,Thursday,Part Two,WALFORD WAY,42.37850943,-71.0581776,"(42.37850943, -71.0581776)"
I162011335,00724,Auto Theft,AUTO THEFT,A15,49,,02/11/2016 09:01:00 PM,21,2016,2,Thursday,Part One,ARLINGTON AVE,42.38722868,-71.07483967,"(42.38722868, -71.07483967)"
I162065296,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,472,,08/13/2016 06:30:00 PM,18,2016,8,Saturday,Other,CULBERT ST,42.27372385,-71.09449411,"(42.27372385, -71.09449411)"
I162069703,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,572,,08/27/2016 06:39:00 PM,18,2016,8,Saturday,Part Two,WALNUT AVE,42.3128606,-71.0957278,"(42.3128606, -71.0957278)"
I162047737,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,296,,06/16/2016 12:07:00 PM,12,2016,6,Thursday,Part One,MORELAND ST,42.32454579,-71.08016117,"(42.32454579, -71.08016117)"
I162007191,01402,Vandalism,VANDALISM,A15,900,,01/22/2016 12:00:00 PM,12,2016,1,Friday,Part Two,STARR KING CT,42.37759867,-71.05584007,"(42.37759867, -71.05584007)"
I162039919,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,28,,05/22/2016 01:45:00 PM,13,2016,5,Sunday,Part One,MERIDIAN ST,42.37172932,-71.03899985,"(42.37172932, -71.03899985)"
I162058671,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,357,,07/23/2016 09:34:00 AM,9,2016,7,Saturday,Part One,GREENBRIER ST,42.29937505,-71.07194614,"(42.29937505, -71.07194614)"
I162051040,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,306,,06/27/2016 02:34:00 PM,14,2016,6,Monday,Part Two,HALEY ST,42.31772429,-71.09243239,"(42.31772429, -71.09243239)"
I162020659,00301,Robbery,ROBBERY - STREET,B3,469,,03/16/2016 06:11:00 PM,18,2016,3,Wednesday,Part One,ITASCA ST,42.27815893,-71.09741228,"(42.27815893, -71.09741228)"
I162029854,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,A1,104,,04/17/2016 06:59:00 PM,18,2016,4,Sunday,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)"
I162032364,00371,Robbery,ROBBERY - HOME INVASION,B3,427,,04/26/2016 12:40:00 PM,12,2016,4,Tuesday,Part One,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162001575,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,409,,01/06/2016 05:29:00 PM,17,2016,1,Wednesday,Part One,RIVER ST,42.27152081,-71.07675823,"(42.27152081, -71.07675823)"
I162013565,01402,Vandalism,VANDALISM,C11,335,,02/19/2016 08:00:00 PM,20,2016,2,Friday,Part Two,HAMILTON ST,42.30816879,-71.06964861,"(42.30816879, -71.06964861)"
I162022599,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,138,,03/23/2016 03:11:00 PM,15,2016,3,Wednesday,Part One,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.0810344)"
I162027467,00724,Auto Theft,AUTO THEFT,B2,603,,04/08/2016 04:15:00 PM,16,2016,4,Friday,Part One,TREMONT ST,42.33332581,-71.10232464,"(42.33332581, -71.10232464)"
I162032855,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,325,,04/28/2016 12:54:00 AM,0,2016,4,Thursday,Part One,WAYLAND ST,42.31398981,-71.07584635,"(42.31398981, -71.07584635)"
